time	zreal	zimag	zmag	zphase	frequency	temperature	humidity
6268.208907	5.98607e+06	-23413.9	5.98638e+06	-0.00391963	1000	19.54	66.33
6269.226091	5.85112e+06	-42186.9	5.85147e+06	-0.00720832	1000	19.92	66.42
6270.2208	5.7431e+06	-41584.3	5.74339e+06	-0.00725152	1000	20.18	66.51
6271.203152	5.63192e+06	-46599	5.63233e+06	-0.00829958	1000	20.4	66.6
6272.215707	5.55398e+06	-35948.3	5.55422e+06	-0.00647992	1000	20.59	66.69
6273.207878	5.43079e+06	-34354.6	5.43101e+06	-0.00631126	1000	20.84	66.77
6274.209456	5.31151e+06	-28271.8	5.31178e+06	-0.00531898	1000	21.22	66.86
6275.222011	5.20626e+06	-33218.7	5.20656e+06	-0.00638272	1000	21.54	66.98
6276.218923	5.10537e+06	-27450.7	5.10555e+06	-0.00538791	1000	21.79	67.09
6277.20751	5.02405e+06	-13968.1	5.02416e+06	-0.00276575	1000	21.95	67.2
6278.208006	4.93322e+06	-19933.4	4.93335e+06	-0.00403155	1000	22.2	67.29
6279.211152	4.82692e+06	-25709.6	4.82711e+06	-0.00533014	1000	22.64	67.4
6280.226806	4.68157e+06	-22327.2	4.68175e+06	-0.00476631	1000	22.99	67.47
6281.203408	4.59824e+06	-21513.5	4.59834e+06	-0.0046823	1000	23.24	67.54
6282.207638	4.52121e+06	-21731.8	4.52134e+06	-0.00481275	1000	23.43	67.62
6283.203728	4.44144e+06	-16134.9	4.44156e+06	-0.00362854	1000	23.68	67.7
6284.20863	4.32409e+06	-15799.1	4.32419e+06	-0.00366049	1000	24.12	67.79
6285.209275	4.22041e+06	-10698	4.22047e+06	-0.00253237	1000	24.46	67.88
6286.202416	4.13178e+06	-10592	4.13184e+06	-0.0025594	1000	24.74	67.98
6287.206683	4.0501e+06	-20878.7	4.0502e+06	-0.00516081	1000	24.96	68.05
6288.210912	3.98652e+06	-13869.4	3.98661e+06	-0.00347356	1000	25.24	68.1
6289.201552	3.88189e+06	-12778.1	3.88194e+06	-0.00329055	1000	25.64	68.13
6290.212987	3.78696e+06	-4629.2	3.78703e+06	-0.00122095	1000	25.98	68.12
6291.201872	3.71254e+06	-10961.6	3.71262e+06	-0.00294682	1000	26.29	68.09
6292.209462	3.62909e+06	-13845.2	3.62916e+06	-0.00381065	1000	26.54	68.03
6293.20992	3.56339e+06	-13443.9	3.56346e+06	-0.00376855	1000	26.88	67.96
6294.20056	3.48425e+06	-9083.34	3.48429e+06	-0.00260209	1000	27.28	67.88
6295.213115	3.3943e+06	-15584.7	3.39437e+06	-0.00459184	1000	27.65	67.79
6296.216262	3.31785e+06	-11040.9	3.31789e+06	-0.0033301	1000	27.92	67.69
6297.205782	3.25591e+06	-16099	3.256e+06	-0.00494368	1000	28.17	67.6
6298.210048	3.19633e+06	-12218.9	3.19639e+06	-0.00382068	1000	28.48	67.51
6299.207184	3.1103e+06	-9172.37	3.11036e+06	-0.00295837	1000	28.93	67.41
6300.213206	3.03529e+06	-12859.4	3.03535e+06	-0.00423569	1000	29.33	67.33
6301.208102	2.97192e+06	-9889.48	2.97197e+06	-0.00332166	1000	29.58	67.26
6302.205238	2.915e+06	-4944.35	2.91503e+06	-0.00169706	1000	29.82	67.18
6303.211259	2.8584e+06	-10628.7	2.85844e+06	-0.00371988	1000	30.12	67.12
6304.214406	2.79413e+06	-8946.09	2.79416e+06	-0.00320127	1000	30.58	67.07
6305.202843	2.73072e+06	-6907.39	2.73075e+06	-0.00253027	1000	30.94	67.01
6306.21648	2.67423e+06	-10883	2.67427e+06	-0.00406588	1000	31.25	66.95
6307.204283	2.62437e+06	-10209.7	2.62441e+06	-0.00388524	1000	31.49	66.91
6308.200896	2.58124e+06	-8350.19	2.58127e+06	-0.00323349	1000	31.73	66.87
6309.197771	2.52126e+06	-5770.87	2.52128e+06	-0.00229205	1000	32.21	66.83
6310.216112	2.46139e+06	-2438.4	2.46141e+06	-0.000990313	1000	32.63	66.79
6311.20832	2.41634e+06	-7654.07	2.41637e+06	-0.0031687	1000	32.87	66.76
6312.211467	2.37942e+06	-8858.04	2.37944e+06	-0.00372204	1000	33.08	66.73
6313.210395	2.33801e+06	-9125.49	2.33804e+06	-0.00390113	1000	33.38	66.7
6314.197899	2.28544e+06	-10187.5	2.28547e+06	-0.00445986	1000	33.86	66.67
6315.217771	2.23099e+06	-6300.6	2.23101e+06	-0.00282361	1000	34.22	66.66
6316.207366	2.18846e+06	-7517.52	2.18848e+06	-0.00343791	1000	34.49	66.64
6317.208907	2.15421e+06	-5773.63	2.15423e+06	-0.00268033	1000	34.7	66.64
6318.213174	2.11945e+06	-6732.54	2.11946e+06	-0.00317763	1000	34.94	66.62
6319.214752	2.07163e+06	-7012.14	2.07165e+06	-0.0033858	1000	35.44	66.6
6320.202294	2.02672e+06	-5517.69	2.02674e+06	-0.00272045	1000	35.86	66.58
6321.207456	1.99783e+06	-4121.98	1.99784e+06	-0.0020636	1000	36.07	66.57
6322.211723	1.97231e+06	-6921.83	1.97233e+06	-0.00350986	1000	36.24	66.55
6323.213302	1.94205e+06	-6874.43	1.94207e+06	-0.00354026	1000	36.51	66.54
6324.20439	1.90569e+06	-5091.52	1.9057e+06	-0.00267295	1000	36.92	66.53
6325.201302	1.86643e+06	-5110.08	1.86644e+06	-0.00273685	1000	37.31	66.5
6326.206427	1.83198e+06	-4551.42	1.83199e+06	-0.00248548	1000	37.57	66.49
6327.211814	1.8104e+06	-4253.51	1.8104e+06	-0.00234991	1000	37.75	66.49
6328.212272	1.78964e+06	-3472.19	1.78965e+06	-0.00193916	1000	37.96	66.48
6329.212768	1.75445e+06	-5804.1	1.75447e+06	-0.00330764	1000	38.4	66.47
6330.207664	1.71844e+06	-6919.28	1.71846e+06	-0.00402657	1000	38.78	66.46
6331.204539	1.68959e+06	-4773.3	1.6896e+06	-0.00282546	1000	39.02	66.45
6332.227584	1.6724e+06	-4551.19	1.67241e+06	-0.00272149	1000	39.1	66.43
6333.198363	1.65506e+06	-4652.12	1.65507e+06	-0.00281058	1000	39.37	66.41
6334.204646	1.62576e+06	-3077.64	1.62576e+06	-0.00189433	1000	39.81	66.41
6335.207792	1.59883e+06	-4001.54	1.59884e+06	-0.00250262	1000	40.1	66.42
6336.20728	1.57884e+06	-3076.47	1.57885e+06	-0.00194866	1000	40.27	66.42
6337.202699	1.56743e+06	-4065.33	1.56744e+06	-0.00259275	1000	40.39	66.41
6338.204726	1.54731e+06	-5081.23	1.54732e+06	-0.00328381	1000	40.65	66.41
6339.207424	1.52206e+06	-3866.49	1.52207e+06	-0.00254035	1000	41.03	66.42
6340.20792	1.5018e+06	-3283.54	1.5018e+06	-0.00218678	1000	41.32	66.41
6341.204758	1.48824e+06	-3800.31	1.48825e+06	-0.00255333	1000	41.44	66.4
6342.20992	1.47536e+06	-4665.33	1.47537e+06	-0.00316301	1000	41.61	66.39
6343.215307	1.46326e+06	-2719.41	1.46327e+06	-0.0018589	1000	41.82	66.38
6344.206432	1.4439e+06	-4277.7	1.44391e+06	-0.00296277	1000	42.13	66.38
6345.20327	1.42358e+06	-3664.15	1.42359e+06	-0.00257287	1000	42.42	66.38
6346.212278	1.40951e+06	-3730.2	1.40952e+06	-0.0026471	1000	42.57	66.39
6347.213856	1.4005e+06	-3326.69	1.4005e+06	-0.00237492	1000	42.66	66.39
6348.214352	1.39201e+06	-3277.02	1.39202e+06	-0.00235313	1000	42.8	66.39
6349.208091	1.37383e+06	-3767.23	1.37384e+06	-0.00274303	1000	43.15	66.4
6350.208139	1.35698e+06	-3224.46	1.35699e+06	-0.00237553	1000	43.35	66.41
6351.212406	1.3476e+06	-3339.81	1.34761e+06	-0.00247838	1000	43.47	66.4
6352.208123	1.33967e+06	-3140.53	1.33968e+06	-0.00234417	1000	43.58	66.39
6353.21448	1.33023e+06	-2789.37	1.33024e+06	-0.00209715	1000	43.75	66.38
6354.208219	1.31805e+06	-4050.81	1.31806e+06	-0.00307326	1000	43.99	66.37
6355.210918	1.306e+06	-3825.46	1.30601e+06	-0.0029289	1000	44.16	66.37
6356.210256	1.29725e+06	-3367.64	1.29726e+06	-0.00259553	1000	44.27	66.37
6357.212955	1.29122e+06	-3051.53	1.29122e+06	-0.00236384	1000	44.33	66.36
6358.206283	1.28719e+06	-2848.57	1.28719e+06	-0.00221272	1000	44.45	66.35
6359.208347	1.27648e+06	-3583.05	1.27649e+06	-0.00280723	1000	44.68	66.33
6360.205222	1.26716e+06	-3027.86	1.26716e+06	-0.00238861	1000	44.85	66.32
6361.211504	1.26313e+06	-2475.53	1.26314e+06	-0.00196001	1000	44.91	66.32
6362.214651	1.26065e+06	-2837.63	1.26066e+06	-0.00225196	1000	44.93	66.32
6363.207979	1.25693e+06	-3025.78	1.25694e+06	-0.00240693	1000	45.08	66.31
6364.208475	1.24888e+06	-3389.99	1.24889e+06	-0.0027147	1000	45.25	66.29
6365.220992	1.24359e+06	-2542.56	1.2436e+06	-0.00204426	1000	45.28	66.28
6366.214283	1.24081e+06	-2836.12	1.24082e+06	-0.00228497	1000	45.31	66.27
6367.214779	1.23916e+06	-3090.99	1.23917e+06	-0.00249458	1000	45.37	66.27
6368.204299	1.23474e+06	-2870.19	1.23474e+06	-0.00232336	1000	45.48	66.26
6369.209686	1.23153e+06	-2547.35	1.23154e+06	-0.00206901	1000	45.54	66.26
6370.21175	1.23075e+06	-2822.72	1.23075e+06	-0.00229357	1000	45.62	66.24
6371.214411	1.22919e+06	-2881.89	1.2292e+06	-0.00234471	1000	45.62	66.22
6372.206619	1.22818e+06	-2910.46	1.22819e+06	-0.00236967	1000	45.65	66.2
6373.207115	1.22841e+06	-2872.93	1.22841e+06	-0.00233869	1000	45.68	66.18
6374.209814	1.22632e+06	-2917.81	1.22632e+06	-0.0023786	1000	45.77	66.18
6375.21072	1.22571e+06	-3512.69	1.22572e+06	-0.00286564	1000	45.8	66.19
6376.198896	1.228e+06	-3228.04	1.228e+06	-0.00262808	1000	45.77	66.19
6377.215035	1.22983e+06	-3643.66	1.22984e+06	-0.00296259	1000	45.8	66.18
6378.205451	1.23245e+06	-3197.52	1.23246e+06	-0.002594	1000	45.8	66.19
6379.208822	1.23434e+06	-2973.31	1.23435e+06	-0.00240915	1000	45.8	66.18
6380.211968	1.23634e+06	-3099.06	1.23634e+06	-0.00250658	1000	45.71	66.18
6381.202608	1.2392e+06	-2777.3	1.23921e+06	-0.00224025	1000	45.68	66.17
6382.206838	1.23971e+06	-2825.21	1.23972e+06	-0.00227893	1000	45.68	66.16
6383.210022	1.24421e+06	-3764.31	1.24422e+06	-0.00302509	1000	45.68	66.15
6384.2116	1.24729e+06	-3427.93	1.2473e+06	-0.00274844	1000	45.59	66.15
6385.202726	1.25314e+06	-2759.12	1.25314e+06	-0.00220173	1000	45.51	66.15
6386.200982	1.25684e+06	-3439.16	1.25685e+06	-0.00273597	1000	45.48	66.14
6387.217942	1.2612e+06	-3182.79	1.2612e+06	-0.00252388	1000	45.45	66.14
6388.210112	1.26856e+06	-3261.25	1.26856e+06	-0.0025711	1000	45.34	66.14
6389.210608	1.27443e+06	-2791.09	1.27444e+06	-0.00218989	1000	45.25	66.14
6390.211104	1.28214e+06	-2133.68	1.28215e+06	-0.00166386	1000	45.14	66.14
6391.214251	1.28828e+06	-2912.95	1.28828e+06	-0.00226159	1000	45.11	66.14
6392.207542	1.29598e+06	-2958.41	1.29599e+06	-0.00228299	1000	44.99	66.12
6393.209158	1.30294e+06	-2559.67	1.30295e+06	-0.00196487	1000	44.91	66.13
6394.212304	1.31323e+06	-3165.62	1.31324e+06	-0.00241069	1000	44.73	66.13
6395.212315	1.32423e+06	-2967.45	1.32424e+06	-0.00224165	1000	44.62	66.14
6396.216544	1.33421e+06	-3384.3	1.33422e+06	-0.00253632	1000	44.53	66.14
6397.204982	1.34121e+06	-3913.55	1.34122e+06	-0.00291714	1000	44.45	66.14
6398.209286	1.35007e+06	-2950.61	1.35008e+06	-0.00218453	1000	44.3	66.14
6399.209744	1.3628e+06	-3685.83	1.36281e+06	-0.00270406	1000	44.1	66.13
6400.203035	1.37845e+06	-2219.18	1.37846e+06	-0.00161	1000	43.9	66.13
6401.205099	1.39158e+06	-2858.06	1.39158e+06	-0.00205403	1000	43.78	66.12
6402.204475	1.40355e+06	-2574.18	1.40356e+06	-0.0018343	1000	43.7	66.12
6403.209376	1.41283e+06	-2609.71	1.41284e+06	-0.00184704	1000	43.55	66.1
6404.213643	1.42909e+06	-3434.06	1.4291e+06	-0.00240205	1000	43.29	66.1
6405.203163	1.44487e+06	-3580.81	1.44488e+06	-0.002479	1000	43.09	66.09
6406.20631	1.46069e+06	-3525.75	1.4607e+06	-0.00241384	1000	42.92	66.08
6407.206134	1.47239e+06	-3178.79	1.4724e+06	-0.00215706	1000	42.77	66.08
6408.209467	1.48699e+06	-3333.36	1.487e+06	-0.00224109	1000	42.6	66.07
6409.213734	1.50585e+06	-4265.01	1.50586e+06	-0.00283223	1000	42.31	66.07
6410.216918	1.52591e+06	-2871.56	1.52592e+06	-0.00188333	1000	42.08	66.07
6411.206438	1.5433e+06	-4624.59	1.54331e+06	-0.00299727	1000	41.93	66.07
6412.210667	1.56039e+06	-2789.02	1.56039e+06	-0.001787	1000	41.73	66.07
6413.212246	1.57473e+06	-4563.49	1.57474e+06	-0.00289703	1000	41.58	66.07
6414.203707	1.59548e+06	-5015.28	1.59549e+06	-0.00314247	1000	41.26	66.07
6415.209654	1.61842e+06	-4995.82	1.61843e+06	-0.00308632	1000	41	66.08
6416.209216	1.639e+06	-2892.16	1.63901e+06	-0.00176478	1000	40.77	66.07
6417.215499	1.66271e+06	-4043.6	1.66272e+06	-0.00243098	1000	40.59	66.06
6418.210208	1.68371e+06	-3590.89	1.68372e+06	-0.00213318	1000	40.39	66.04
6419.21287	1.70754e+06	-4443.65	1.70755e+06	-0.00260295	1000	40.04	66.02
6420.206646	1.73695e+06	-3078.38	1.73696e+06	-0.00177144	1000	39.75	66.01
6421.209344	1.76304e+06	-4540.36	1.76305e+06	-0.00257594	1000	39.45	65.99
6422.221862	1.78843e+06	-5088.89	1.78844e+06	-0.00284409	1000	39.28	65.98
6423.212987	1.81164e+06	-3429.94	1.81164e+06	-0.00189342	1000	39.1	65.97
6424.208294	1.84428e+06	-6417.3	1.8443e+06	-0.00348108	1000	38.72	65.94
6425.207894	1.87722e+06	-6243.67	1.87723e+06	-0.00332758	1000	38.37	65.92
6426.204768	1.90801e+06	-5866.41	1.90802e+06	-0.00307481	1000	38.1	65.9
6427.219302	1.932e+06	-5446.74	1.93202e+06	-0.00281964	1000	37.96	65.88
6428.222448	1.9561e+06	-3926.11	1.95611e+06	-0.00200808	1000	37.69	65.87
6429.214694	1.99553e+06	-4663.62	1.99554e+06	-0.00233939	1000	37.28	65.86
6430.20328	2.03793e+06	-4401.71	2.03794e+06	-0.00216122	1000	36.9	65.85
6431.20848	2.07144e+06	-6086.97	2.07145e+06	-0.00293821	1000	36.66	65.82
6432.210059	2.10225e+06	-7948.81	2.10227e+06	-0.0037791	1000	36.48	65.8
6433.204918	2.12885e+06	-5079.12	2.12886e+06	-0.0023866	1000	36.24	65.8
6434.203846	2.176e+06	-5916.31	2.17601e+06	-0.00271875	1000	35.77	65.79
6435.206022	2.22463e+06	-5100.46	2.22465e+06	-0.00229262	1000	35.41	65.78
6436.219547	2.26217e+06	-5999.81	2.26219e+06	-0.0026524	1000	35.15	65.77
6437.260587	2.30048e+06	-6066.54	2.30054e+06	-0.00261724	1000	34.97	65.75
6438.20863	2.33976e+06	-7547.42	2.33979e+06	-0.00322404	1000	34.73	65.74
6439.197254	2.38577e+06	-5549.06	2.38579e+06	-0.0023272	1000	34.22	65.73
6440.208203	2.4453e+06	-6667.46	2.44532e+06	-0.0027268	1000	33.8	65.72
6441.206683	2.49529e+06	-4227.6	2.4953e+06	-0.00169154	1000	33.5	65.72
6442.203595	2.53459e+06	-7898.1	2.53462e+06	-0.00311597	1000	33.35	65.72
6443.204054	2.57134e+06	-8105.34	2.57136e+06	-0.00315366	1000	33.11	65.71
6444.20567	2.62784e+06	-6550.48	2.62787e+06	-0.00249149	1000	32.66	65.69
6445.206464	2.70016e+06	-10999.6	2.7002e+06	-0.00407351	1000	32.21	65.68
6446.211478	2.75135e+06	-6091.97	2.75138e+06	-0.00221584	1000	31.91	65.68
6447.211974	2.79699e+06	-12176	2.79704e+06	-0.00435518	1000	31.76	65.69
6448.213552	2.83918e+06	-11459.9	2.83922e+06	-0.00403886	1000	31.49	65.7
6449.215616	2.91284e+06	-2797.65	2.91286e+06	-0.000960021	1000	30.94	65.7
6450.205136	2.9844e+06	-10811.6	2.98444e+06	-0.00362179	1000	30.58	65.69
6451.211606	3.04438e+06	-12487.6	3.04443e+06	-0.00410301	1000	30.31	65.69
6452.22192	3.09683e+06	-6344	3.09686e+06	-0.00205011	1000	30.12	65.69
6453.215211	3.14199e+06	-9765.69	3.14203e+06	-0.0031104	1000	29.82	65.68
6454.206672	3.23582e+06	-15068.3	3.23589e+06	-0.00465142	1000	29.3	65.69
6455.209744	3.3126e+06	-14305	3.31266e+06	-0.0043113	1000	28.93	65.68
6456.209344	3.37064e+06	-16160.2	3.37071e+06	-0.00479592	1000	28.69	65.68
6457.21488	3.43218e+06	-16419.6	3.43224e+06	-0.0047806	1000	28.45	65.68
6458.211755	3.50021e+06	-15943.4	3.50029e+06	-0.00455343	1000	28.14	65.67
6459.208667	3.58808e+06	-5589.11	3.58812e+06	-0.00155504	1000	27.71	65.66
6460.206774	3.66853e+06	-12016	3.66861e+06	-0.00326895	1000	27.34	65.66
6461.20839	3.74713e+06	-15006.1	3.74722e+06	-0.00400808	1000	27.03	65.65
6462.215008	3.8156e+06	-16578.1	3.81569e+06	-0.00433823	1000	26.79	65.65
6463.207926	3.87742e+06	-16136.4	3.87749e+06	-0.004164	1000	26.54	65.65
6464.199424	3.9723e+06	-18408.1	3.9724e+06	-0.0046342	1000	26.14	65.64
6465.209254	4.07893e+06	-15452.1	4.07901e+06	-0.00378965	1000	25.7	65.64
6466.21352	4.16412e+06	-13971.9	4.1642e+06	-0.00335194	1000	25.45	65.64
6467.215099	4.23512e+06	-19400.9	4.23522e+06	-0.00457828	1000	25.24	65.64
6468.21272	4.30526e+06	-14495.9	4.30535e+06	-0.00336365	1000	25.02	65.64
6469.207803	4.40712e+06	-23045.6	4.40725e+06	-0.0052324	1000	24.58	65.65
6470.212816	4.52432e+06	-22573.8	4.52445e+06	-0.00499442	1000	24.18	65.65
6471.212528	4.62052e+06	-18128.9	4.62064e+06	-0.00392091	1000	23.87	65.66
6472.217542	4.69382e+06	-25666.4	4.69399e+06	-0.00548062	1000	23.71	65.65
6473.20456	4.77578e+06	-20147.5	4.77589e+06	-0.00422344	1000	23.49	65.67
6474.207931	4.88061e+06	-18138.6	4.8807e+06	-0.00371799	1000	23.05	65.67
6475.21216	5.01242e+06	-14675.3	5.0126e+06	-0.00292137	1000	22.67	65.67
6476.212656	5.12638e+06	-30214.7	5.12659e+06	-0.00589355	1000	22.42	65.66
6477.203744	5.20567e+06	-18302.1	5.20583e+06	-0.00351996	1000	22.23	65.65
6478.209131	5.2757e+06	-10648.3	5.27581e+06	-0.00201566	1000	22.01	65.65
6479.21071	5.39392e+06	-18122.9	5.39406e+06	-0.00338315	1000	21.63	65.65
6480.211206	5.50753e+06	-30350.7	5.50782e+06	-0.00549691	1000	21.29	65.65
6481.20808	5.62238e+06	-23138.3	5.62254e+06	-0.00411064	1000	21.07	65.65
6482.206075	5.71696e+06	-36541.7	5.7172e+06	-0.00639074	1000	20.87	65.64
6483.21624	5.81386e+06	-29633.9	5.81414e+06	-0.00508353	1000	20.62	65.64
6484.205275	5.92113e+06	-33063.8	5.92139e+06	-0.00558214	1000	20.24	65.65
6485.211296	6.07606e+06	-35420.9	6.07635e+06	-0.00582996	1000	19.95	65.65
6486.213323	6.17462e+06	-43466.6	6.17492e+06	-0.00702793	1000	19.79	65.65
6487.204	6.27999e+06	-29778.5	6.28027e+06	-0.00474146	1000	19.6	65.64
6488.20823	6.38086e+06	-54488.6	6.38125e+06	-0.0085299	1000	19.41	65.65
6489.209286	6.48469e+06	-27429.6	6.48503e+06	-0.00426142	1000	19.06	65.66
6490.202054	6.65845e+06	-53366	6.65891e+06	-0.00799559	1000	18.77	65.66
6491.2052	6.74508e+06	-26973.2	6.74529e+06	-0.00399269	1000	18.58	65.66
6492.207862	6.83683e+06	-55001	6.83729e+06	-0.00802844	1000	18.42	65.67
6493.20944	6.89707e+06	-48907.5	6.89742e+06	-0.00707614	1000	18.23	65.69
6494.205232	7.04152e+06	-24910.8	7.0418e+06	-0.0035381	1000	17.94	65.7
6495.214166	7.16559e+06	-60482.2	7.16623e+06	-0.00847928	1000	17.74	65.69
6496.205328	7.27145e+06	-44758.1	7.27177e+06	-0.00616369	1000	17.55	65.69
6497.202166	7.35766e+06	-39812.6	7.35796e+06	-0.00542262	1000	17.42	65.69
6498.208486	7.4525e+06	-36979.5	7.45302e+06	-0.00496413	1000	17.23	65.69
6499.20928	7.59533e+06	-62546.6	7.59586e+06	-0.00822908	1000	16.94	65.68
6500.212091	7.69251e+06	-70636.6	7.69308e+06	-0.00919923	1000	16.74	65.68
6501.205419	7.76895e+06	-55779.9	7.76948e+06	-0.00717332	1000	16.61	65.66
6502.209686	7.90938e+06	-72602.2	7.90999e+06	-0.00919635	1000	16.52	65.64
6503.208614	7.97145e+06	-52749.8	7.9723e+06	-0.0066518	1000	16.32	65.63
6504.199702	8.07149e+06	-46374.9	8.0721e+06	-0.0057715	1000	16.13	65.63
6505.211584	8.16288e+06	-64056.9	8.16356e+06	-0.00781471	1000	15.96	65.61
6506.205547	8.2862e+06	-53197.6	8.28696e+06	-0.00644769	1000	15.83	65.59
6507.208694	8.36889e+06	-61836.6	8.36948e+06	-0.00739304	1000	15.74	65.56
6508.207584	8.4541e+06	-37915.9	8.45453e+06	-0.00451703	1000	15.64	65.53
6509.211851	8.50675e+06	-69919.4	8.50751e+06	-0.00822323	1000	15.44	65.49
6510.21343	8.62777e+06	-61138.6	8.62849e+06	-0.00707263	1000	15.31	65.46
6511.205638	8.64949e+06	-27262.3	8.65006e+06	-0.00315812	1000	15.22	65.44
6512.213488	8.76295e+06	-60907.6	8.76369e+06	-0.00692477	1000	15.15	65.42
6513.237542	8.78885e+06	-98484.1	8.78979e+06	-0.0112227	1000	15.05	65.39
6514.211904	8.84981e+06	-102432	8.8509e+06	-0.0115943	1000	14.92	65.38
6515.202432	8.95196e+06	-79207.7	8.9533e+06	-0.00884126	1000	14.86	65.36
6516.205766	9.04408e+06	-79508.8	9.04513e+06	-0.00877819	1000	14.76	65.35
6517.210032	9.07213e+06	-90149.9	9.07321e+06	-0.00999563	1000	14.73	65.34
6518.208736	9.13743e+06	-50963.5	9.13841e+06	-0.00551715	1000	14.66	65.35
6519.21207	9.15576e+06	-74439	9.15698e+06	-0.00812005	1000	14.56	65.36
6520.205883	9.18037e+06	-22140.1	9.18101e+06	-0.0023954	1000	14.5	65.34
6521.21239	9.24696e+06	-91256.8	9.24833e+06	-0.00990186	1000	14.46	65.29
6522.210123	9.27434e+06	-84950.4	9.27513e+06	-0.00914133	1000	14.5	65.21
6523.209536	9.31334e+06	-76315.3	9.31417e+06	-0.00820637	1000	14.43	65.16
6524.203947	9.3337e+06	-91778.7	9.33495e+06	-0.00982105	1000	14.37	65.1
6525.207094	9.32698e+06	-80481.1	9.32781e+06	-0.00861436	1000	14.33	65.03
6526.204267	9.35431e+06	-92369.6	9.3556e+06	-0.00982648	1000	14.33	64.96
6527.209168	9.31559e+06	-77678	9.31657e+06	-0.00835099	1000	14.33	64.89
6528.211195	9.34382e+06	-77851	9.34467e+06	-0.00833886	1000	14.33	64.86
6529.202955	9.35003e+06	-25892.1	9.35065e+06	-0.00277758	1000	14.37	64.86
6530.207222	9.32965e+06	-101305	9.33109e+06	-0.0108919	1000	14.37	64.86
6531.20768	9.30865e+06	-39812.8	9.3093e+06	-0.00427614	1000	14.4	64.87
6532.211947	9.34427e+06	-110210	9.34557e+06	-0.0117691	1000	14.43	64.87
6533.220619	9.2772e+06	-90304.5	9.27845e+06	-0.00979714	1000	14.43	64.87
6534.212267	9.29433e+06	-60329.8	9.2952e+06	-0.00649302	1000	14.5	64.87
6535.206192	9.24352e+06	-107660	9.24488e+06	-0.0116205	1000	14.53	64.87
6536.210459	9.23411e+06	-99986.7	9.23547e+06	-0.0107916	1000	14.59	64.87
6537.22656	9.12249e+06	-86994	9.12348e+06	-0.00952902	1000	14.66	64.88
6538.213654	9.12352e+06	-65899.8	9.12426e+06	-0.00720026	1000	14.69	64.91
6539.205824	9.04984e+06	-81011.7	9.05094e+06	-0.00896153	1000	14.76	64.92
6540.208971	8.93365e+06	-71508.8	8.93441e+06	-0.00798699	1000	14.86	64.95
6541.210587	8.87497e+06	-54895.3	8.87584e+06	-0.00617133	1000	14.99	64.97
6542.219334	8.86019e+06	-112268	8.86164e+06	-0.0126877	1000	15.02	64.99
6543.203291	8.82884e+06	-41114.4	8.82963e+06	-0.00465752	1000	15.12	64.99
6544.200464	8.73645e+06	-76678.7	8.7372e+06	-0.00876316	1000	15.28	65
6545.206448	8.65037e+06	-93245	8.6515e+06	-0.0107932	1000	15.41	65
6546.209595	8.53762e+06	-79573	8.53888e+06	-0.00933115	1000	15.51	65.02
6547.206768	8.51654e+06	-46405.7	8.51726e+06	-0.00544973	1000	15.61	65.04
6548.203419	8.45564e+06	-85873	8.45659e+06	-0.0101972	1000	15.67	65.07
6549.211232	8.33194e+06	-74095.9	8.33312e+06	-0.00887561	1000	15.9	65.11
6550.206054	8.18648e+06	-40593.6	8.18717e+06	-0.00496267	1000	16.13	65.15
6551.210806	8.11618e+06	-80058.3	8.11694e+06	-0.00985826	1000	16.22	65.19
6552.210182	8.06006e+06	-79402	8.06106e+06	-0.00982713	1000	16.29	65.24
6553.213366	7.96267e+06	-34683.6	7.96309e+06	-0.0043477	1000	16.45	65.29
6554.198368	7.85862e+06	-56377.3	7.85925e+06	-0.00716335	1000	16.68	65.34
6555.206144	7.7127e+06	-50311.7	7.71315e+06	-0.00650356	1000	16.87	65.4
6556.208694	7.6194e+06	-74973.3	7.62011e+06	-0.00984374	1000	17.07	65.47
6557.21408	7.52472e+06	-39722.7	7.52607e+06	-0.0053113	1000	17.19	65.53
6558.210171	7.44799e+06	-25861.6	7.44849e+06	-0.00346171	1000	17.36	65.58
6559.207904	7.3001e+06	-61836.6	7.30056e+06	-0.00847613	1000	17.61	65.65
6560.214635	7.15479e+06	-63789.5	7.15551e+06	-0.0089152	1000	17.87	65.72
6561.211472	7.0617e+06	-54016.2	7.06223e+06	-0.00764769	1000	18.06	65.8
6562.204838	6.95091e+06	-34559.4	6.95148e+06	-0.00488775	1000	18.19	65.85
6563.201974	6.86479e+06	-49373.9	6.8652e+06	-0.00718422	1000	18.42	65.93
6564.207995	6.73032e+06	-56476.9	6.73088e+06	-0.00836934	1000	18.71	66
6565.207334	6.57167e+06	-42711.5	6.57207e+06	-0.00650018	1000	18.99	66.1
6566.212758	6.49816e+06	-25383.9	6.49851e+06	-0.00392249	1000	19.12	66.17
6567.213216	6.37719e+06	-28439.5	6.37747e+06	-0.00445802	1000	19.31	66.26
6568.213675	6.29e+06	-49916.4	6.29044e+06	-0.00795852	1000	19.54	66.33
6569.207003	6.14e+06	-41132.5	6.14024e+06	-0.00670167	1000	19.92	66.44
6570.21127	5.99253e+06	-42900	5.99282e+06	-0.00714215	1000	20.21	66.53
6571.210608	5.8805e+06	-49814.3	5.88092e+06	-0.00848016	1000	20.4	66.61
6572.213307	5.79931e+06	-23414.4	5.7995e+06	-0.00403503	1000	20.59	66.72
